Precinct Designation (Permanent),Early Votes,Votes Allowed,SubJurisidction,(Unused),Polling Place Votes,Contest Name,Precinct Name,Vote Total,Choice Name,Referendum Flag,Contest ID,Party Name,Provisional Votes,Polling Place Votes DS200,Early Votes DS200,Choice ID,Precinct ID (Election)
48,000000,01,T,,000002,Appeals Crt Judge Div. 1-BROWN,PUERCO EAST & 49 PUERCO WES,000002,OVER VOTES,Y,0319,,000000,000000,000000,003,0026
51,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,RED MESA,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0027
52,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,RED VALLEY,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0028
54,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,ROCK POINT,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0029
56,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,ROUGH ROCK,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0030
58,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,ROUND ROCK,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0031
59,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,ROUND VALLEY,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0032
61,000000,01,,,000001,Appeals Crt Judge Div. 1-BROWN,ST. JOHNS,000001,OVER VOTES,Y,0319,,000000,000000,000000,003,0033
65,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,ST. MICHAELS,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0034
67,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,SAWMILL,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0035
70,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,SPRINGERVILLE,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0036
74,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,STEAMBOAT,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0037
76,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,SWEETWATER,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0038
78,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,TACHEE,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0039
80,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,TEEC NOS POS,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0040
82,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,VERNON,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0041
84,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,WHEATFIELDS,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0042
86,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,WIDE RUINS,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0043
88,000000,01,,,000000,Appeals Crt Judge Div. 1-BROWN,WINDOW ROCK,000000,OVER VOTES,Y,0319,,000000,000000,000000,003,0044
02,000052,01,,,000023,Appeals Crt Judge Div. 1-BROWN,ALPINE,000076,UNDER VOTES,Y,0319,,000001,000000,000000,004,0001
03,000080,01,,,000098,Appeals Crt Judge Div. 1-BROWN,CANYON DE CHELLY,000189,UNDER VOTES,Y,0319,,000011,000000,000000,004,0002
05,000068,01,,,000046,Appeals Crt Judge Div. 1-BROWN,CHINLE,000121,UNDER VOTES,Y,0319,,000007,000000,000000,004,0003
09,000333,01,,,000121,Appeals Crt Judge Div. 1-BROWN,CONCHO,000468,UNDER VOTES,Y,0319,,000014,000000,000000,004,0004
10,000011,01,,,000070,Appeals Crt Judge Div. 1-BROWN,CORNFIELDS,000082,UNDER VOTES,Y,0319,,000001,000000,000000,004,0005
11,000022,01,,,000068,Appeals Crt Judge Div. 1-BROWN,COTTONWOOD,000091,UNDER VOTES,Y,0319,,000001,000000,000000,004,0006
12,000089,01,,,000048,Appeals Crt Judge Div. 1-BROWN,CORONADO,000139,UNDER VOTES,Y,0319,,000002,000000,000000,004,0007
13,000012,01,,,000081,Appeals Crt Judge Div. 1-BROWN,DENNEHOTSO,000095,UNDER VOTES,Y,0319,,000002,000000,000000,004,0008
16,000183,01,,,000094,Appeals Crt Judge Div. 1-BROWN,EAGAR,000290,UNDER VOTES,Y,0319,,000013,000000,000000,004,0009
17,000116,01,,,000068,Appeals Crt Judge Div. 1-BROWN,FLAT TOP,000190,UNDER VOTES,Y,0319,,000006,000000,000000,004,0010
19,000082,01,,,000092,Appeals Crt Judge Div. 1-BROWN,FT. DEFIANCE,000186,UNDER VOTES,Y,0319,,000012,000000,000000,004,0011
22,000014,01,,,000023,Appeals Crt Judge Div. 1-BROWN,GANADO NORTH,000040,UNDER VOTES,Y,0319,,000003,000000,000000,004,0012
23,000023,01,,,000051,Appeals Crt Judge Div. 1-BROWN,GANADO SOUTH,000077,UNDER VOTES,Y,0319,,000003,000000,000000,004,0013
25,000030,01,,,000012,Appeals Crt Judge Div. 1-BROWN,GREER,000042,UNDER VOTES,Y,0319,,000000,000000,000000,004,0014
27,000031,01,,,000055,Appeals Crt Judge Div. 1-BROWN,HOUCK,000088,UNDER VOTES,Y,0319,,000002,000000,000000,004,0015
29,000015,01,,,000029,Appeals Crt Judge Div. 1-BROWN,KINLICHEE,000056,UNDER VOTES,Y,0319,,000012,000000,000000,004,0016
31,000018,01,,,000036,Appeals Crt Judge Div. 1-BROWN,KLAGETOH,000058,UNDER VOTES,Y,0319,,000004,000000,000000,004,0017
33,000026,01,,,000074,Appeals Crt Judge Div. 1-BROWN,LUKACHUKAI,000110,UNDER VOTES,Y,0319,,000010,000000,000000,004,0018
35,000023,01,,,000046,Appeals Crt Judge Div. 1-BROWN,LUPTON,000070,UNDER VOTES,Y,0319,,000001,000000,000000,004,0019
37,000002,01,,,000012,Appeals Crt Judge Div. 1-BROWN,MCNARY,000016,UNDER VOTES,Y,0319,,000002,000000,000000,004,0020
39,000033,01,,,000056,Appeals Crt Judge Div. 1-BROWN,MANY FARMS,000099,UNDER VOTES,Y,0319,,000010,000000,000000,004,0021
41,000005,01,,,000004,Appeals Crt Judge Div. 1-BROWN,MEXICAN WATER,000009,UNDER VOTES,Y,0319,,000000,000000,000000,004,0022
43,000021,01,,,000040,Appeals Crt Judge Div. 1-BROWN,NAZLINI,000065,UNDER VOTES,Y,0319,,000004,000000,000000,004,0023
45,000077,01,,,000010,Appeals Crt Judge Div. 1-BROWN,NUTRIOSO,000088,UNDER VOTES,Y,0319,,000001,000000,000000,004,0024
46,000021,01,,,000034,Appeals Crt Judge Div. 1-BROWN,OAK SPRINGS,000060,UNDER VOTES,Y,0319,,000005,000000,000000,004,0025
48,000048,01,T,,000047,Appeals Crt Judge Div. 1-BROWN,PUERCO EAST & 49 PUERCO WES,000103,UNDER VOTES,Y,0319,,000008,000000,000000,004,0026
51,000004,01,,,000020,Appeals Crt Judge Div. 1-BROWN,RED MESA,000026,UNDER VOTES,Y,0319,,000002,000000,000000,004,0027
52,000012,01,,,000059,Appeals Crt Judge Div. 1-BROWN,RED VALLEY,000074,UNDER VOTES,Y,0319,,000003,000000,000000,004,0028
54,000016,01,,,000054,Appeals Crt Judge Div. 1-BROWN,ROCK POINT,000080,UNDER VOTES,Y,0319,,000010,000000,000000,004,0029
56,000017,01,,,000048,Appeals Crt Judge Div. 1-BROWN,ROUGH ROCK,000068,UNDER VOTES,Y,0319,,000003,000000,000000,004,0030
58,000014,01,,,000038,Appeals Crt Judge Div. 1-BROWN,ROUND ROCK,000056,UNDER VOTES,Y,0319,,000004,000000,000000,004,0031
59,000115,01,,,000055,Appeals Crt Judge Div. 1-BROWN,ROUND VALLEY,000178,UNDER VOTES,Y,0319,,000008,000000,000000,004,0032
61,000151,01,,,000083,Appeals Crt Judge Div. 1-BROWN,ST. JOHNS,000243,UNDER VOTES,Y,0319,,000009,000000,000000,004,0033
65,000056,01,,,000081,Appeals Crt Judge Div. 1-BROWN,ST. MICHAELS,000144,UNDER VOTES,Y,0319,,000007,000000,000000,004,0034
67,000011,01,,,000040,Appeals Crt Judge Div. 1-BROWN,SAWMILL,000052,UNDER VOTES,Y,0319,,000001,000000,000000,004,0035
70,000125,01,,,000066,Appeals Crt Judge Div. 1-BROWN,SPRINGERVILLE,000201,UNDER VOTES,Y,0319,,000010,000000,000000,004,0036
74,000025,01,,,000059,Appeals Crt Judge Div. 1-BROWN,STEAMBOAT,000092,UNDER VOTES,Y,0319,,000008,000000,000000,004,0037
76,000014,01,,,000070,Appeals Crt Judge Div. 1-BROWN,SWEETWATER,000085,UNDER VOTES,Y,0319,,000001,000000,000000,004,0038
78,000014,01,,,000034,Appeals Crt Judge Div. 1-BROWN,TACHEE,000054,UNDER VOTES,Y,0319,,000006,000000,000000,004,0039
80,000013,01,,,000063,Appeals Crt Judge Div. 1-BROWN,TEEC NOS POS,000080,UNDER VOTES,Y,0319,,000004,000000,000000,004,0040
82,000260,01,,,000089,Appeals Crt Judge Div. 1-BROWN,VERNON,000357,UNDER VOTES,Y,0319,,000008,000000,000000,004,0041
84,000030,01,,,000078,Appeals Crt Judge Div. 1-BROWN,WHEATFIELDS,000116,UNDER VOTES,Y,0319,,000008,000000,000000,004,0042
86,000013,01,,,000026,Appeals Crt Judge Div. 1-BROWN,WIDE RUINS,000042,UNDER VOTES,Y,0319,,000003,000000,000000,004,0043
88,000070,01,,,000045,Appeals Crt Judge Div. 1-BROWN,WINDOW ROCK,000123,UNDER VOTES,Y,0319,,000008,000000,000000,004,0044
02,000123,01,,,000047,Appeals Crt Judge Div. 1-JONES,ALPINE,000173,YES,Y,0320,NON,000003,000000,000000,001,0001
03,000562,01,,,000572,Appeals Crt Judge Div. 1-JONES,CANYON DE CHELLY,001189,YES,Y,0320,NON,000055,000000,000000,001,0002
05,000286,01,,,000263,Appeals Crt Judge Div. 1-JONES,CHINLE,000570,YES,Y,0320,NON,000021,000000,000000,001,0003
09,000479,01,,,000161,Appeals Crt Judge Div. 1-JONES,CONCHO,000663,YES,Y,0320,NON,000023,000000,000000,001,0004
10,000074,01,,,000177,Appeals Crt Judge Div. 1-JONES,CORNFIELDS,000254,YES,Y,0320,NON,000003,000000,000000,001,0005
11,000158,01,,,000283,Appeals Crt Judge Div. 1-JONES,COTTONWOOD,000459,YES,Y,0320,NON,000018,000000,000000,001,0006
12,000199,01,,,000134,Appeals Crt Judge Div. 1-JONES,CORONADO,000349,YES,Y,0320,NON,000016,000000,000000,001,0007
13,000053,01,,,000235,Appeals Crt Judge Div. 1-JONES,DENNEHOTSO,000299,YES,Y,0320,NON,000011,000000,000000,001,0008
16,000312,01,,,000154,Appeals Crt Judge Div. 1-JONES,EAGAR,000485,YES,Y,0320,NON,000019,000000,000000,001,0009
17,000196,01,,,000131,Appeals Crt Judge Div. 1-JONES,FLAT TOP,000335,YES,Y,0320,NON,000008,000000,000000,001,0010
19,000583,01,,,000504,Appeals Crt Judge Div. 1-JONES,FT. DEFIANCE,001133,YES,Y,0320,NON,000046,000000,000000,001,0011
22,000104,01,,,000153,Appeals Crt Judge Div. 1-JONES,GANADO NORTH,000267,YES,Y,0320,NON,000010,000000,000000,001,0012
23,000149,01,,,000234,Appeals Crt Judge Div. 1-JONES,GANADO SOUTH,000402,YES,Y,0320,NON,000019,000000,000000,001,0013
25,000050,01,,,000017,Appeals Crt Judge Div. 1-JONES,GREER,000067,YES,Y,0320,NON,000000,000000,000000,001,0014
27,000156,01,,,000182,Appeals Crt Judge Div. 1-JONES,HOUCK,000349,YES,Y,0320,NON,000011,000000,000000,001,0015
29,000122,01,,,000279,Appeals Crt Judge Div. 1-JONES,KINLICHEE,000443,YES,Y,0320,NON,000042,000000,000000,001,0016
31,000101,01,,,000187,Appeals Crt Judge Div. 1-JONES,KLAGETOH,000314,YES,Y,0320,NON,000026,000000,000000,001,0017
33,000129,01,,,000369,Appeals Crt Judge Div. 1-JONES,LUKACHUKAI,000550,YES,Y,0320,NON,000052,000000,000000,001,0018
35,000049,01,,,000136,Appeals Crt Judge Div. 1-JONES,LUPTON,000191,YES,Y,0320,NON,000006,000000,000000,001,0019
37,000013,01,,,000043,Appeals Crt Judge Div. 1-JONES,MCNARY,000060,YES,Y,0320,NON,000004,000000,000000,001,0020
39,000238,01,,,000294,Appeals Crt Judge Div. 1-JONES,MANY FARMS,000562,YES,Y,0320,NON,000030,000000,000000,001,0021
41,000017,01,,,000052,Appeals Crt Judge Div. 1-JONES,MEXICAN WATER,000075,YES,Y,0320,NON,000006,000000,000000,001,0022
43,000170,01,,,000170,Appeals Crt Judge Div. 1-JONES,NAZLINI,000355,YES,Y,0320,NON,000015,000000,000000,001,0023
45,000104,01,,,000029,Appeals Crt Judge Div. 1-JONES,NUTRIOSO,000136,YES,Y,0320,NON,000003,000000,000000,001,0024
46,000070,01,,,000080,Appeals Crt Judge Div. 1-JONES,OAK SPRINGS,000153,YES,Y,0320,NON,000003,000000,000000,001,0025
48,000219,01,T,,000225,Appeals Crt Judge Div. 1-JONES,PUERCO EAST & 49 PUERCO WES,000471,YES,Y,0320,NON,000027,000000,000000,001,0026
51,000022,01,,,000040,Appeals Crt Judge Div. 1-JONES,RED MESA,000069,YES,Y,0320,NON,000007,000000,000000,001,0027
52,000054,01,,,000176,Appeals Crt Judge Div. 1-JONES,RED VALLEY,000241,YES,Y,0320,NON,000011,000000,000000,001,0028
54,000083,01,,,000299,Appeals Crt Judge Div. 1-JONES,ROCK POINT,000421,YES,Y,0320,NON,000039,000000,000000,001,0029
56,000084,01,,,000182,Appeals Crt Judge Div. 1-JONES,ROUGH ROCK,000283,YES,Y,0320,NON,000017,000000,000000,001,0030
58,000068,01,,,000243,Appeals Crt Judge Div. 1-JONES,ROUND ROCK,000337,YES,Y,0320,NON,000026,000000,000000,001,0031
59,000159,01,,,000106,Appeals Crt Judge Div. 1-JONES,ROUND VALLEY,000276,YES,Y,0320,NON,000011,000000,000000,001,0032
61,000321,01,,,000188,Appeals Crt Judge Div. 1-JONES,ST. JOHNS,000532,YES,Y,0320,NON,000023,000000,000000,001,0033
65,000301,01,,,000331,Appeals Crt Judge Div. 1-JONES,ST. MICHAELS,000694,YES,Y,0320,NON,000062,000000,000000,001,0034
67,000111,01,,,000166,Appeals Crt Judge Div. 1-JONES,SAWMILL,000296,YES,Y,0320,NON,000019,000000,000000,001,0035
70,000227,01,,,000144,Appeals Crt Judge Div. 1-JONES,SPRINGERVILLE,000390,YES,Y,0320,NON,000019,000000,000000,001,0036
74,000197,01,,,000250,Appeals Crt Judge Div. 1-JONES,STEAMBOAT,000471,YES,Y,0320,NON,000024,000000,000000,001,0037
76,000060,01,,,000138,Appeals Crt Judge Div. 1-JONES,SWEETWATER,000202,YES,Y,0320,NON,000004,000000,000000,001,0038
78,000056,01,,,000117,Appeals Crt Judge Div. 1-JONES,TACHEE,000176,YES,Y,0320,NON,000003,000000,000000,001,0039
80,000056,01,,,000157,Appeals Crt Judge Div. 1-JONES,TEEC NOS POS,000227,YES,Y,0320,NON,000014,000000,000000,001,0040
82,000377,01,,,000111,Appeals Crt Judge Div. 1-JONES,VERNON,000508,YES,Y,0320,NON,000020,000000,000000,001,0041
84,000159,01,,,000324,Appeals Crt Judge Div. 1-JONES,WHEATFIELDS,000512,YES,Y,0320,NON,000029,000000,000000,001,0042
86,000083,01,,,000161,Appeals Crt Judge Div. 1-JONES,WIDE RUINS,000254,YES,Y,0320,NON,000010,000000,000000,001,0043
88,000346,01,,,000230,Appeals Crt Judge Div. 1-JONES,WINDOW ROCK,000599,YES,Y,0320,NON,000023,000000,000000,001,0044
02,000039,01,,,000008,Appeals Crt Judge Div. 1-JONES,ALPINE,000049,NO,Y,0320,NON,000002,000000,000000,002,0001
03,000146,01,,,000192,Appeals Crt Judge Div. 1-JONES,CANYON DE CHELLY,000363,NO,Y,0320,NON,000025,000000,000000,002,0002
05,000091,01,,,000084,Appeals Crt Judge Div. 1-JONES,CHINLE,000187,NO,Y,0320,NON,000012,000000,000000,002,0003
09,000217,01,,,000094,Appeals Crt Judge Div. 1-JONES,CONCHO,000322,NO,Y,0320,NON,000011,000000,000000,002,0004
10,000021,01,,,000066,Appeals Crt Judge Div. 1-JONES,CORNFIELDS,000088,NO,Y,0320,NON,000001,000000,000000,002,0005
11,000055,01,,,000124,Appeals Crt Judge Div. 1-JONES,COTTONWOOD,000191,NO,Y,0320,NON,000012,000000,000000,002,0006
12,000070,01,,,000067,Appeals Crt Judge Div. 1-JONES,CORONADO,000141,NO,Y,0320,NON,000004,000000,000000,002,0007
13,000017,01,,,000110,Appeals Crt Judge Div. 1-JONES,DENNEHOTSO,000130,NO,Y,0320,NON,000003,000000,000000,002,0008
16,000101,01,,,000047,Appeals Crt Judge Div. 1-JONES,EAGAR,000152,NO,Y,0320,NON,000004,000000,000000,002,0009
17,000073,01,,,000046,Appeals Crt Judge Div. 1-JONES,FLAT TOP,000125,NO,Y,0320,NON,000006,000000,000000,002,0010
19,000199,01,,,000223,Appeals Crt Judge Div. 1-JONES,FT. DEFIANCE,000459,NO,Y,0320,NON,000037,000000,000000,002,0011
22,000035,01,,,000046,Appeals Crt Judge Div. 1-JONES,GANADO NORTH,000089,NO,Y,0320,NON,000008,000000,000000,002,0012
23,000053,01,,,000086,Appeals Crt Judge Div. 1-JONES,GANADO SOUTH,000149,NO,Y,0320,NON,000010,000000,000000,002,0013
25,000010,01,,,000002,Appeals Crt Judge Div. 1-JONES,GREER,000012,NO,Y,0320,NON,000000,000000,000000,002,0014
27,000075,01,,,000087,Appeals Crt Judge Div. 1-JONES,HOUCK,000167,NO,Y,0320,NON,000005,000000,000000,002,0015
29,000034,01,,,000085,Appeals Crt Judge Div. 1-JONES,KINLICHEE,000133,NO,Y,0320,NON,000014,000000,000000,002,0016
31,000039,01,,,000071,Appeals Crt Judge Div. 1-JONES,KLAGETOH,000120,NO,Y,0320,NON,000010,000000,000000,002,0017
33,000060,01,,,000136,Appeals Crt Judge Div. 1-JONES,LUKACHUKAI,000217,NO,Y,0320,NON,000021,000000,000000,002,0018
35,000026,01,,,000062,Appeals Crt Judge Div. 1-JONES,LUPTON,000091,NO,Y,0320,NON,000003,000000,000000,002,0019
37,000003,01,,,000009,Appeals Crt Judge Div. 1-JONES,MCNARY,000014,NO,Y,0320,NON,000002,000000,000000,002,0020
39,000090,01,,,000120,Appeals Crt Judge Div. 1-JONES,MANY FARMS,000226,NO,Y,0320,NON,000016,000000,000000,002,0021
41,000008,01,,,000015,Appeals Crt Judge Div. 1-JONES,MEXICAN WATER,000024,NO,Y,0320,NON,000001,000000,000000,002,0022
43,000037,01,,,000078,Appeals Crt Judge Div. 1-JONES,NAZLINI,000121,NO,Y,0320,NON,000006,000000,000000,002,0023
45,000046,01,,,000015,Appeals Crt Judge Div. 1-JONES,NUTRIOSO,000062,NO,Y,0320,NON,000001,000000,000000,002,0024
46,000033,01,,,000043,Appeals Crt Judge Div. 1-JONES,OAK SPRINGS,000077,NO,Y,0320,NON,000001,000000,000000,002,0025
48,000087,01,T,,000124,Appeals Crt Judge Div. 1-JONES,PUERCO EAST & 49 PUERCO WES,000240,NO,Y,0320,NON,000029,000000,000000,002,0026
51,000007,01,,,000030,Appeals Crt Judge Div. 1-JONES,RED MESA,000039,NO,Y,0320,NON,000002,000000,000000,002,0027
52,000025,01,,,000073,Appeals Crt Judge Div. 1-JONES,RED VALLEY,000101,NO,Y,0320,NON,000003,000000,000000,002,0028
54,000034,01,,,000120,Appeals Crt Judge Div. 1-JONES,ROCK POINT,000168,NO,Y,0320,NON,000014,000000,000000,002,0029
56,000028,01,,,000056,Appeals Crt Judge Div. 1-JONES,ROUGH ROCK,000091,NO,Y,0320,NON,000007,000000,000000,002,0030
58,000022,01,,,000072,Appeals Crt Judge Div. 1-JONES,ROUND ROCK,000097,NO,Y,0320,NON,000003,000000,000000,002,0031
59,000054,01,,,000043,Appeals Crt Judge Div. 1-JONES,ROUND VALLEY,000103,NO,Y,0320,NON,000006,000000,000000,002,0032
61,000104,01,,,000088,Appeals Crt Judge Div. 1-JONES,ST. JOHNS,000197,NO,Y,0320,NON,000005,000000,000000,002,0033
65,000130,01,,,000145,Appeals Crt Judge Div. 1-JONES,ST. MICHAELS,000292,NO,Y,0320,NON,000017,000000,000000,002,0034
67,000035,01,,,000063,Appeals Crt Judge Div. 1-JONES,SAWMILL,000105,NO,Y,0320,NON,000007,000000,000000,002,0035
70,000074,01,,,000042,Appeals Crt Judge Div. 1-JONES,SPRINGERVILLE,000124,NO,Y,0320,NON,000008,000000,000000,002,0036
74,000048,01,,,000111,Appeals Crt Judge Div. 1-JONES,STEAMBOAT,000170,NO,Y,0320,NON,000011,000000,000000,002,0037
76,000022,01,,,000052,Appeals Crt Judge Div. 1-JONES,SWEETWATER,000074,NO,Y,0320,NON,000000,000000,000000,002,0038
78,000022,01,,,000048,Appeals Crt Judge Div. 1-JONES,TACHEE,000078,NO,Y,0320,NON,000008,000000,000000,002,0039
80,000041,01,,,000066,Appeals Crt Judge Div. 1-JONES,TEEC NOS POS,000116,NO,Y,0320,NON,000009,000000,000000,002,0040
82,000161,01,,,000052,Appeals Crt Judge Div. 1-JONES,VERNON,000220,NO,Y,0320,NON,000007,000000,000000,002,0041
84,000067,01,,,000138,Appeals Crt Judge Div. 1-JONES,WHEATFIELDS,000218,NO,Y,0320,NON,000013,000000,000000,002,0042
86,000048,01,,,000075,Appeals Crt Judge Div. 1-JONES,WIDE RUINS,000125,NO,Y,0320,NON,000002,000000,000000,002,0043
88,000127,01,,,000124,Appeals Crt Judge Div. 1-JONES,WINDOW ROCK,000265,NO,Y,0320,NON,000014,000000,000000,002,0044
02,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,ALPINE,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0001
03,000000,01,,,000001,Appeals Crt Judge Div. 1-JONES,CANYON DE CHELLY,000001,OVER VOTES,Y,0320,,000000,000000,000000,003,0002
05,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,CHINLE,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0003
09,000001,01,,,000000,Appeals Crt Judge Div. 1-JONES,CONCHO,000001,OVER VOTES,Y,0320,,000000,000000,000000,003,0004
10,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,CORNFIELDS,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0005
11,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,COTTONWOOD,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0006
12,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,CORONADO,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0007
13,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,DENNEHOTSO,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0008
16,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,EAGAR,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0009
17,000001,01,,,000000,Appeals Crt Judge Div. 1-JONES,FLAT TOP,000001,OVER VOTES,Y,0320,,000000,000000,000000,003,0010
19,000000,01,,,000002,Appeals Crt Judge Div. 1-JONES,FT. DEFIANCE,000002,OVER VOTES,Y,0320,,000000,000000,000000,003,0011
22,000000,01,,,000001,Appeals Crt Judge Div. 1-JONES,GANADO NORTH,000001,OVER VOTES,Y,0320,,000000,000000,000000,003,0012
23,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,GANADO SOUTH,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0013
25,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,GREER,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0014
27,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,HOUCK,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0015
29,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,KINLICHEE,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0016
31,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,KLAGETOH,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0017
33,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,LUKACHUKAI,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0018
35,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,LUPTON,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0019
37,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,MCNARY,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0020
39,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,MANY FARMS,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0021
41,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,MEXICAN WATER,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0022
43,000001,01,,,000000,Appeals Crt Judge Div. 1-JONES,NAZLINI,000001,OVER VOTES,Y,0320,,000000,000000,000000,003,0023
45,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,NUTRIOSO,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0024
46,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,OAK SPRINGS,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0025
48,000000,01,T,,000002,Appeals Crt Judge Div. 1-JONES,PUERCO EAST & 49 PUERCO WES,000002,OVER VOTES,Y,0320,,000000,000000,000000,003,0026
51,000000,01,,,000001,Appeals Crt Judge Div. 1-JONES,RED MESA,000001,OVER VOTES,Y,0320,,000000,000000,000000,003,0027
52,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,RED VALLEY,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0028
54,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,ROCK POINT,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0029
56,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,ROUGH ROCK,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0030
58,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,ROUND ROCK,000001,OVER VOTES,Y,0320,,000001,000000,000000,003,0031
59,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,ROUND VALLEY,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0032
61,000000,01,,,000000,Appeals Crt Judge Div. 1-JONES,ST. JOHNS,000000,OVER VOTES,Y,0320,,000000,000000,000000,003,0033
